fid,field_1,acceptedNa,accepted_1,acceptedSc,acceptedTa,accessRigh,adm1,adm2,associated,associat_1,associat_2,associat_3,basisOfRec,behavior,bibliograp,catalogNum,class,classKey,cloc,collection,collecti_1,collecti_2,continent,coordinate,coordina_1,country,crawlId,dataGenera,datasetID,datasetKey,datasetNam,dateIdenti,day,depth,depthAccur,dispositio,dynamicPro,earliestAg,earliestEo,earliestEp,earliestEr,earliestPe,elevation,elevationA,endDayOfYe,establishm,eventDate,eventID,eventRemar,eventTime,family,familyKey,fieldNotes,fieldNumbe,footprintS,footprintW,fullCountr,gbifID,genericNam,genus,genusKey,geodeticDa,georeferen,georefer_1,georefer_2,georefer_3,georefer_4,georefer_5,habitat,higherClas,higherGeog,higherGe_1,hostingOrg,http_//unk,http_//u_1,http_//u_2,http_//u_3,http_//u_4,http_//u_5,http_//u_6,http_//u_7,http_//u_8,http_//u_9,identifica,identifi_1,identifi_2,identifi_3,identified,identifier,inCluster,individual,informatio,infraspeci,installati,institutio,institut_1,institut_2,isInCluste,island,islandGrou,ISO2,iucnRedLis,key,kingdom,kingdomKey,language,lastCrawle,lastInterp,lastParsed,lat,latestEonO,latestEraO,latestPeri,license,lifeStage,locality,locationAc,locationID,locationRe,lon,modified,month,municipali,nameAccord,nomenclatu,nomencla_1,occurrence,occurren_1,occurren_2,order,orderKey,organismID,organismQu,organism_1,organismRe,originalNa,otherCatal,ownerInsti,parentName,parentNa_1,phylum,phylumKey,preparatio,previousId,projectId,protocol,publishing,publishi_1,recordedBy,recordNumb,references,rights,rightsHold,samplingPr,scientific,scientif_1,sex,species,speciesKey,specificEp,startDayOf,taxonConce,taxonID,taxonKey,taxonomicS,taxonRank,taxonRemar,type,typeStatus,typifiedNa,verbatimCo,verbatimDe,verbatimEv,verbatimId,verbatimLo,verbatimSR,verbatimTa,vernacular,waterBody,year,downloadDa
11,108,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"69337711",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-02-10T03:50:12,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-07T16:42:00,NA,NA,00:42:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3039436946.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,finatic,NA,NA,NA,NA,NA,NA,"154212109",NA,NA,NA,BJ Stacey,"69337711",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3039436946.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:47:16.639+00:00,2022-02-15T02:47:16.639+00:00,32.553708000000000,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.062735000000004,2022-01-26T16:22:38.000+00:00,"2",NA,NA,NA,NA,https://www.inaturalist.org/observations/69337711,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,BJ Stacey,NA,https://www.inaturalist.org/observations/69337711,NA,BJ Stacey,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2021/02/07 4:42 PM PST,NA,Tijuana River Valley,NA,NA,NA,NA,"2021",2022-02-19
12,115,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"70125747",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"11",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-02-25T17:58:39,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-12T12:33:23,NA,NA,20:33:23Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3044695155.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,nataliemonroy,NA,NA,NA,NA,NA,NA,"156606558",NA,NA,NA,Jann Vendetti,"70125747",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3044695155.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:47:12.914+00:00,2022-02-15T02:47:12.914+00:00,32.618008000000003,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-116.959755000000001,2021-02-25T18:40:27.000+00:00,"2",NA,NA,NA,NA,https://www.inaturalist.org/observations/70125747,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Natalie Monroy,NA,https://www.inaturalist.org/observations/70125747,NA,Natalie Monroy,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,Fri Feb 12 2021 12:33:23 GMT-0800 (PST),NA,"Anise Ct, Chula Vista, CA, US",NA,NA,NA,NA,"2021",2022-02-19
13,118,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"69696313",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"4",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-02-17T00:46:04,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-15T16:37:00,NA,NA,00:37:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3044728363.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,yanpingsong,NA,NA,NA,NA,NA,NA,"155260229",NA,NA,NA,Yanping,"69696313",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3044728363.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:37:31.214+00:00,2022-02-15T02:37:31.214+00:00,33.718017000000003,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-118.316039000000004,2021-03-07T22:18:25.000+00:00,"2",NA,NA,NA,NA,https://www.inaturalist.org/observations/69696313,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Yanping,NA,https://www.inaturalist.org/observations/69696313,NA,Yanping,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2021/02/15 4:37 PM PST,NA,"Los Angeles, California, United States",NA,NA,NA,NA,"2021",2022-02-19
14,119,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"70160790",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"65",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-02-25T20:42:45,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-25T11:45:00,NA,NA,19:45:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3044730213.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,avaandrade,NA,NA,NA,NA,NA,NA,"156628691",NA,NA,NA,Ava Andrade,"70160790",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3044730213.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T03:14:39.283+00:00,2022-02-15T03:14:39.283+00:00,32.977888999999998,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.137978000000004,2021-02-25T20:53:47.000+00:00,"2",NA,NA,NA,NA,https://www.inaturalist.org/observations/70160790,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Ava Andrade,NA,https://www.inaturalist.org/observations/70160790,NA,Ava Andrade,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2021/02/25 11:45 AM PST,NA,"Rancho Pe�asquitos, San Diego, CA, USA",NA,NA,NA,NA,"2021",2022-02-19
15,153,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,Los Angeles Co.,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,LACM 182361,Gastropoda,225,"Grassland Trail loop. E of Nature Center, White Pt.Nature Preserve, San Pedro,, California, Los Angeles Co., United States, NORTH_AMERICA",Malacology,urn:uuid:dee915bc-cc75-47a3-94a0-0f730e7d0809,fa23dcb3-d050-421f-aa56-f37975d470fe,NORTH_AMERICA,NA,"30",United States,84,NA,NA,ec0ad39f-3370-4d51-a663-cb27abd2a6bb,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-17T00:00:00,NA,NA,NA,Helicidae,6540,NA,NA,NA,NA,United States of America,3415152372.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,terrestrial,Animalia | Mollusca | Gastropoda | Sigmurethra | Helicidae,North America | United States | California | Los Angeles Co.,NA,a86e9e36-12ec-49a4-a94c-c0c981fffb71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J.E. Vendetti,2475ce65-636a-48f9-866d-83aedb118f07,FALSE,NA,NA,NA,c6c9f784-8af9-4631-9912-dde88e38fafb,LACM,urn:lsid:biocol.org:col:34802,2fc908ba-e775-49e2-bffe-6b9041c3b70f,FALSE,NA,NA,US,NE,3415152372.000000000000000,Animalia,1,en,2021-12-07T19:48:36.480+00:00,2022-01-29T20:09:17.321+00:00,2022-01-29T20:09:17.321+00:00,33.715519000000000,NA,NA,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,NA,"Grassland Trail loop. E of Nature Center, White Pt.Nature Preserve, San Pedro,",NA,NA,NA,-118.312646999999998,2021-12-07T00:00:00.000+00:00,"2",NA,NA,NA,NA,2475ce65-636a-48f9-866d-83aedb118f07,NA,PRESENT,Stylommatophora,1456,NA,"17",individuals,NA,NA,NA,LACM,NA,NA,Mollusca,52,ETOH,NA,NA,DWC_ARCHIVE,US,493fe050-055d-11d8-b84f-b8a03c50a862,J.E. Vendetti,NA,NA,NA,NA,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,NA,2294277,ACCEPTED,SPECIES,NA,PhysicalObject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021",2022-02-19
16,154,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,Los Angeles Co.,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,LACM 182362,Gastropoda,225,"Upper trail near battery bunker, White Pt.Nature Preserve, San Pedro,, California, Los Angeles Co., United States, NORTH_AMERICA",Malacology,urn:uuid:dee915bc-cc75-47a3-94a0-0f730e7d0809,fa23dcb3-d050-421f-aa56-f37975d470fe,NORTH_AMERICA,NA,"30",United States,84,NA,NA,ec0ad39f-3370-4d51-a663-cb27abd2a6bb,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-17T00:00:00,NA,NA,NA,Helicidae,6540,NA,NA,NA,NA,United States of America,3415152639.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,terrestrial,Animalia | Mollusca | Gastropoda | Sigmurethra | Helicidae,North America | United States | California | Los Angeles Co.,NA,a86e9e36-12ec-49a4-a94c-c0c981fffb71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J.E. Vendetti,5657d151-d29a-43ff-8f18-3b0b8fdd74b7,FALSE,NA,NA,NA,c6c9f784-8af9-4631-9912-dde88e38fafb,LACM,urn:lsid:biocol.org:col:34802,2fc908ba-e775-49e2-bffe-6b9041c3b70f,FALSE,NA,NA,US,NE,3415152639.000000000000000,Animalia,1,en,2021-12-07T19:48:36.480+00:00,2022-01-29T20:09:21.982+00:00,2022-01-29T20:09:21.982+00:00,33.719192000000000,NA,NA,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,NA,"Upper trail near battery bunker, White Pt.Nature Preserve, San Pedro,",NA,NA,NA,-118.313100000000006,2021-12-07T00:00:00.000+00:00,"2",NA,NA,NA,NA,5657d151-d29a-43ff-8f18-3b0b8fdd74b7,NA,PRESENT,Stylommatophora,1456,NA,"138",individuals,NA,NA,NA,LACM,NA,NA,Mollusca,52,ETOH,NA,NA,DWC_ARCHIVE,US,493fe050-055d-11d8-b84f-b8a03c50a862,J.E. Vendetti & G. Kwon,NA,NA,NA,NA,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,NA,2294277,ACCEPTED,SPECIES,NA,PhysicalObject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021",2022-02-19
17,155,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,Los Angeles Co.,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,LACM 182363,Gastropoda,225,"Near baseball field at S entrance to White Pt.Nature Preserve, San Pedro,, California, Los Angeles Co., United States, NORTH_AMERICA",Malacology,urn:uuid:dee915bc-cc75-47a3-94a0-0f730e7d0809,fa23dcb3-d050-421f-aa56-f37975d470fe,NORTH_AMERICA,NA,"20",United States,84,NA,NA,ec0ad39f-3370-4d51-a663-cb27abd2a6bb,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-17T00:00:00,NA,NA,NA,Helicidae,6540,NA,NA,NA,NA,United States of America,3415152809.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,terrestrial,Animalia | Mollusca | Gastropoda | Sigmurethra | Helicidae,North America | United States | California | Los Angeles Co.,NA,a86e9e36-12ec-49a4-a94c-c0c981fffb71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J.E. Vendetti,d59903b3-8621-4796-8c7c-e3baf05a7948,FALSE,NA,NA,NA,c6c9f784-8af9-4631-9912-dde88e38fafb,LACM,urn:lsid:biocol.org:col:34802,2fc908ba-e775-49e2-bffe-6b9041c3b70f,FALSE,NA,NA,US,NE,3415152809.000000000000000,Animalia,1,en,2021-12-07T19:48:36.480+00:00,2022-01-29T20:09:25.155+00:00,2022-01-29T20:09:25.155+00:00,33.716061000000003,NA,NA,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,NA,"Near baseball field at S entrance to White Pt.Nature Preserve, San Pedro,",NA,NA,NA,-118.316083000000006,2021-12-07T00:00:00.000+00:00,"2",NA,NA,NA,NA,d59903b3-8621-4796-8c7c-e3baf05a7948,NA,PRESENT,Stylommatophora,1456,NA,"7",individuals,NA,NA,NA,LACM,NA,NA,Mollusca,52,ETOH,NA,NA,DWC_ARCHIVE,US,493fe050-055d-11d8-b84f-b8a03c50a862,J.E. Vendetti,NA,NA,NA,NA,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,NA,2294277,ACCEPTED,SPECIES,NA,PhysicalObject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021",2022-02-19
18,205,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"72956280",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-04-04T23:58:31,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-04T09:11:00,NA,NA,16:11:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3079604663.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,milliebasden,NA,NA,NA,NA,NA,NA,"163389645",NA,NA,NA,Millie Basden,"72956280",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3079604663.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:35:27.030+00:00,2022-02-15T02:35:27.030+00:00,32.815787999999998,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,-117.087005000000005,2021-04-08T23:56:05.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/72956280,Urban canyon between Tierrasanta Blvd and Calle de Vida east of Tambor Road,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Millie Basden,NA,https://www.inaturalist.org/observations/72956280,NA,Millie Basden,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2021/04/04 9:11 AM PDT,NA,"Tierrasanta, San Diego, CA 92124, USA",NA,NA,NA,NA,"2021",2022-02-19
19,210,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"73216667",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"51",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-04-07T18:11:41,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-04T09:34:33,NA,NA,16:34:33Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3079741080.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,sara_medina,NA,NA,NA,NA,NA,NA,"163971954",NA,NA,NA,Sara Cristina Medina,"73216667",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3079741080.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:01:44.991+00:00,2022-02-15T02:01:44.991+00:00,33.715235999999997,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-118.311115000000001,2022-01-26T16:17:58.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/73216667,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Sara Cristina Medina,NA,https://www.inaturalist.org/observations/73216667,NA,Sara Cristina Medina,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2021-04-04 9:34:33 AM PDT,NA,"Coastal San Pedro, Los Angeles, CA, USA",NA,NA,NA,NA,"2021",2022-02-19
20,216,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"73215145",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"56",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-04-07T17:49:48,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-04T08:53:54,NA,NA,15:53:54Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3079906996.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,sara_medina,NA,NA,NA,NA,NA,NA,"163968732",NA,NA,NA,Sara Cristina Medina,"73215145",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3079906996.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:23:16.619+00:00,2022-02-15T02:23:16.619+00:00,33.717475000000000,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-118.316372999999999,2021-04-08T19:42:27.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/73215145,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Sara Cristina Medina,NA,https://www.inaturalist.org/observations/73215145,NA,Sara Cristina Medina,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2021-04-04 8:53:54 AM PDT,NA,"Coastal San Pedro, Los Angeles, CA, USA",NA,NA,NA,NA,"2021",2022-02-19
21,228,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"74057982",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-04-16T17:36:30,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-10T11:27:00,NA,NA,18:27:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3090733987.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,finatic,NA,NA,NA,NA,NA,NA,"165920162",NA,NA,NA,Jann Vendetti,"74057982",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3090733987.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:04:10.163+00:00,2022-02-15T02:04:10.163+00:00,32.755000000000003,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.244444999999999,2021-04-16T18:16:26.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/74057982,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,BJ Stacey,NA,https://www.inaturalist.org/observations/74057982,NA,BJ Stacey,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2021/04/10 11:27 AM PDT,NA,Robb Field,NA,NA,NA,NA,"2021",2022-02-19
22,231,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"73464021",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-04-10T05:17:15,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09T11:39:00,NA,NA,18:39:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3090853225.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,docprt,NA,NA,NA,NA,NA,NA,"164485355",NA,NA,NA,docprt,"73464021",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3090853225.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:30:31.359+00:00,2022-02-15T02:30:31.359+00:00,32.847690000000000,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.035167000000001,2021-04-10T18:12:49.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/73464021,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,docprt,NA,https://www.inaturalist.org/observations/73464021,NA,docprt,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2021/04/09 11:39 AM PDT,NA,"San Diego, CA, USA",NA,NA,NA,NA,"2021",2022-02-19
